Acidity,Aftertaste,Aroma,Balance,Body,Category One Defects,Category Two Defects,Clean Cup,Color,Country of Origin,Flavor,Grading Date,Harvest Year,Moisture Percentage,Processing Method,Quakers,Region,Sweetness,Uniformity,Variety,altitud_limpia,dataset_source,quality_label
8.08,7.67,7.75,7.92,7.83,0,0,9.33,,Ethiopia,8.0,"June 16th, 2010",August to December,0.01,,0.0,limu,9.33,9.33,,1850.0,2018_volpatto,Specialty
7.67,7.33,7.58,7.58,7.75,0,4,10.0,Green,Colombia,7.67,"February 20th, 2017",2016,0.0,Washed / Wet,1.0,cundinamarca,10.0,10.0,Caturra,1799.0,2018_volpatto,Specialty
7.42,7.5,7.75,7.75,8.0,1,5,10.0,Green,Colombia,7.5,"January 10th, 2017",2016,0.0,Washed / Wet,2.0,huila,10.0,10.0,Caturra,,2018_volpatto,Specialty
7.5,7.58,7.58,7.58,7.67,0,2,10.0,Bluish-Green,Brazil,7.58,"April 25th, 2016",2015,0.11,Pulped Natural / Honey,2.0,south of minas,10.0,10.0,Yellow Bourbon,905.0,2018_volpatto,Specialty
7.33,7.67,7.33,7.42,7.75,0,3,10.0,Green,Brazil,7.67,"October 8th, 2015",2015/2016,0.0,Natural / Dry,0.0,south of minas,10.0,10.0,Yellow Bourbon,,2018_volpatto,Specialty
7.83,7.5,7.83,7.25,7.67,0,0,10.0,Green,Taiwan,7.92,"May 19th, 2015",2015,0.0,Natural / Dry,0.0,"dongshan dist., tainan city 臺南市東山區",10.0,9.33,Typica,750.0,2018_volpatto,Specialty
7.5,7.58,7.42,7.67,7.75,0,13,10.0,Green,Brazil,7.67,"April 20th, 2015",2015,0.11,Natural / Dry,0.0,chapadão de ferro (cerrado mineiro),10.0,10.0,Mundo Novo,,2018_volpatto,Specialty
7.42,7.67,7.58,7.5,7.42,0,1,10.0,Green,Brazil,7.83,"October 16th, 2014",2014/2015,0.0,Washed / Wet,0.0,south of minas,10.0,10.0,Bourbon,1200.0,2018_volpatto,Specialty
7.67,7.5,7.83,7.67,7.58,0,3,10.0,Green,Costa Rica,7.33,"July 15th, 2014",2014,0.1,Washed / Wet,0.0,central valley,10.0,10.0,Catuai,1300.0,2018_volpatto,Specialty
7.33,7.58,7.33,7.67,7.83,0,8,10.0,Bluish-Green,United States (Hawaii),7.75,"February 19th, 2014",2013,0.12,Natural / Dry,0.0,kona,10.0,10.0,Hawaiian Kona,,2018_volpatto,Specialty
7.5,7.5,7.75,7.5,7.5,0,0,10.0,,Taiwan,7.75,"December 26th, 2013",2013/2014,0.11,Other,0.0,chiayi alishan 嘉義縣阿里山鄉,10.0,10.0,Typica,1300.0,2018_volpatto,Specialty
7.17,7.33,7.83,7.67,7.75,0,0,10.0,Bluish-Green,United States (Hawaii),7.83,"March 8th, 2013",2012,0.1,Natural / Dry,0.0,kona,10.0,10.0,Hawaiian Kona,,2018_volpatto,Specialty
7.75,7.42,7.75,7.5,7.5,0,1,10.0,,Mexico,7.67,"June 6th, 2012",2012,0.1,Washed / Wet,0.0,santa catarina juquila,10.0,10.0,Other,1400.0,2018_volpatto,Specialty
7.67,7.5,7.67,8.0,7.92,1,4,9.33,,United States (Hawaii),7.58,"April 6th, 2012",2012,0.0,Natural / Dry,0.0,kona,10.0,9.33,Hawaiian Kona,,2018_volpatto,Specialty
7.92,7.58,7.33,7.58,7.67,0,0,10.0,Green,United States (Hawaii),7.58,"February 23rd, 2012",2012,0.12,Washed / Wet,0.0,kona,10.0,10.0,Hawaiian Kona,,2018_volpatto,Specialty
7.58,7.33,7.33,8.08,7.25,0,0,10.0,,Colombia,7.33,"July 29th, 2011",Mayo a Julio,0.01,,0.0,huila,10.0,10.0,Caturra,1775.0,2018_volpatto,Specialty
7.25,7.33,7.83,7.92,7.42,1,3,10.0,,Colombia,7.75,"February 22nd, 2011",47/2010,0.08,,0.0,cauca,10.0,10.0,,1880.0,2018_volpatto,Specialty
7.58,7.5,7.67,7.58,7.67,0,0,10.0,,Indonesia,7.58,"November 29th, 2010",2010,0.0,,0.0,dolok sanggul,10.0,10.0,,1350.0,2018_volpatto,Specialty
7.25,7.67,7.92,7.67,7.83,0,1,10.0,,Guatemala,7.67,"November 11th, 2010",,0.02,,0.0,,10.0,9.33,,,2018_volpatto,Specialty
7.75,7.5,7.58,7.5,7.67,0,4,10.0,Green,Brazil,7.5,"October 20th, 2017",2017 / 2018,0.0,Natural / Dry,0.0,south of minas,10.0,10.0,Bourbon,890.0,2018_volpatto,Specialty
7.67,7.58,7.5,7.5,7.58,0,5,10.0,Green,Brazil,7.58,"August 16th, 2016",2016,0.11,Natural / Dry,3.0,south of minas,10.0,10.0,Bourbon,894.0,2018_volpatto,Specialty
7.67,7.58,7.5,7.42,7.58,0,3,10.0,Bluish-Green,Brazil,7.67,"August 16th, 2016",2016,0.11,Natural / Dry,2.0,south of minas,10.0,10.0,Bourbon,872.0,2018_volpatto,Specialty
7.42,7.42,7.67,7.5,7.83,0,6,10.0,Green,Uganda,7.58,"July 18th, 2016",2015,0.12,Washed / Wet,0.0,"kasese, mt. rwenzori",10.0,10.0,Bourbon,1473.0,2018_volpatto,Specialty
7.58,7.5,7.67,7.5,7.42,0,8,10.0,Green,Uganda,7.67,"July 18th, 2016",2015,0.12,Natural / Dry,5.0,"kasese, mt. rwenzori",10.0,10.0,Bourbon,1645.0,2018_volpatto,Specialty
7.67,7.33,7.67,7.58,7.5,0,4,10.0,Green,Colombia,7.67,"February 11th, 2016",2016,0.11,,0.0,huila,10.0,10.0,,442.0,2018_volpatto,Specialty
7.58,7.58,7.75,7.67,7.42,0,0,10.0,Green,Vietnam,7.67,"December 28th, 2015",2014,0.0,Other,0.0,vietnam cau dat,10.0,9.33,Caturra,1550.0,2018_volpatto,Specialty
7.92,7.33,7.67,7.5,7.42,0,3,10.0,Green,Guatemala,7.75,"July 8th, 2015",2015,0.11,Washed / Wet,0.0,nuevo oriente,10.0,10.0,Catuai,1550.0,2018_volpatto,Specialty
7.75,7.33,7.75,7.42,7.5,0,2,10.0,Green,Guatemala,7.67,"June 5th, 2015",2015,0.11,Washed / Wet,0.0,"el tumbador, san marcos",10.0,10.0,Catuai,1371.6,2018_volpatto,Specialty
7.67,7.25,7.83,7.5,7.75,0,2,10.0,Green,Guatemala,7.67,"April 23rd, 2015",2015,0.11,Washed / Wet,0.0,antigua,10.0,10.0,Bourbon,1500.0,2018_volpatto,Specialty
7.5,7.67,7.67,7.5,7.42,0,0,10.0,Green,Brazil,7.67,"February 13th, 2015",2014,0.0,Natural / Dry,0.0,high mogiana,10.0,10.0,Catuai,1000.0,2018_volpatto,Specialty
7.58,7.83,7.92,7.25,7.33,0,0,10.0,Green,Taiwan,7.92,"November 23rd, 2014",2014,0.08,Washed / Wet,0.0,嘉義阿里山,10.0,10.0,Typica,1200.0,2018_volpatto,Specialty
7.5,7.5,7.83,7.5,7.58,0,0,10.0,Green,Uganda,7.58,"June 26th, 2014",2013,0.12,Washed / Wet,0.0,kapchorwa,10.0,10.0,Sl14,1800.0,2018_volpatto,Specialty
7.83,7.67,7.67,7.83,7.75,0,0,10.0,Bluish-Green,United States (Puerto Rico),7.5,"June 9th, 2014",2013,0.0,Washed / Wet,0.0,yauco region,9.33,10.0,Other,853.44,2018_volpatto,Specialty
7.83,7.42,7.67,7.5,7.5,1,0,10.0,Green,Guatemala,7.67,"March 7th, 2014",2014,0.1,Washed / Wet,0.0,antigua,10.0,10.0,Bourbon,1500.0,2018_volpatto,Specialty
7.58,7.5,7.67,7.5,7.5,0,3,10.0,Green,Costa Rica,7.58,"February 14th, 2014",2013,0.11,Washed / Wet,0.0,central valley,10.0,10.0,Catuai,1200.0,2018_volpatto,Specialty
7.67,7.42,7.75,7.67,7.42,0,4,10.0,Bluish-Green,Brazil,7.58,"January 2nd, 2014",2013/2014,0.12,Semi-Washed / Semi-Pulped,0.0,sul de minas,10.0,10.0,Yellow Bourbon,1250.0,2018_volpatto,Specialty
7.5,7.33,7.75,7.17,7.58,1,1,10.0,Green,Colombia,7.42,"November 7th, 2013",2013,0.11,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1775.0,2018_volpatto,Specialty
7.33,7.58,7.83,7.67,7.5,0,0,10.0,Green,Colombia,7.5,"August 2nd, 2013",2013,0.0,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1750.0,2018_volpatto,Specialty
7.42,7.75,7.33,7.58,7.75,0,1,10.0,Green,Colombia,7.67,"March 15th, 2013",2013,0.11,Natural / Dry,0.0,pitalito,10.0,10.0,Caturra,1000.0,2018_volpatto,Specialty
7.67,7.42,7.58,7.42,7.58,0,2,10.0,Green,Colombia,7.75,"April 26th, 2013",2013,0.0,Natural / Dry,0.0,pitalito,10.0,10.0,Caturra,1000.0,2018_volpatto,Specialty
7.58,7.42,7.5,7.58,7.75,1,2,10.0,Green,Colombia,7.5,"October 23rd, 2012",2012,0.11,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1775.0,2018_volpatto,Specialty
7.5,7.42,7.67,7.58,7.67,0,20,10.0,Green,Mexico,7.58,"July 26th, 2012",2012,0.11,Washed / Wet,0.0,coatepec,10.0,10.0,Typica,750.0,2018_volpatto,Specialty
7.58,7.5,7.67,7.67,7.58,0,7,10.0,Green,Mexico,7.83,"July 26th, 2012",2012,0.11,Semi-Washed / Semi-Pulped,0.0,atoyac de alvarez,10.0,9.33,Typica,1200.0,2018_volpatto,Specialty
7.5,7.5,7.5,7.58,7.58,5,8,10.0,Green,Mexico,7.67,"July 11th, 2012",2012,0.11,Washed / Wet,0.0,coatepec,10.0,10.0,Bourbon,1200.0,2018_volpatto,Specialty
7.5,7.5,7.67,7.5,7.75,1,4,10.0,,Colombia,7.58,"May 22nd, 2012",2012,0.0,Natural / Dry,0.0,,10.0,10.0,Arusha,,2018_volpatto,Specialty
7.67,7.5,7.75,7.75,7.83,0,4,10.0,Green,Colombia,7.58,"May 11th, 2012",2012,0.0,Washed / Wet,0.0,huila,10.0,9.33,Caturra,1625.0,2018_volpatto,Specialty
7.58,7.58,7.67,7.42,7.67,0,0,10.0,Green,Colombia,7.58,"June 8th, 2012",2012,0.11,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1750.0,2018_volpatto,Specialty
7.67,7.5,7.5,7.83,7.5,0,2,10.0,Green,Guatemala,7.67,"April 27th, 2012",2012,0.1,Washed / Wet,0.0,"la reforma, san marcos",10.0,10.0,Bourbon,1371.6,2018_volpatto,Specialty
7.5,7.58,7.67,7.42,7.67,0,0,10.0,Bluish-Green,Colombia,7.67,"December 2nd, 2011",2011,0.12,Washed / Wet,0.0,la plata,10.0,10.0,Caturra,1775.0,2018_volpatto,Specialty
7.5,7.58,7.33,7.67,7.75,0,0,10.0,,Thailand,7.67,"August 16th, 2011",2011,0.28,,0.0,,10.0,10.0,,,2018_volpatto,Specialty
7.33,7.58,7.33,7.92,7.58,0,1,10.0,,Colombia,7.67,"May 12th, 2011",Abril - Julio,0.08,,0.0,cauca,10.0,10.0,,1450.0,2018_volpatto,Specialty
7.83,7.67,7.83,7.83,7.92,0,0,9.33,,United States (Hawaii),7.83,"April 21st, 2011",,0.0,,0.0,,9.33,9.33,,,2018_volpatto,Specialty
7.58,7.42,7.5,7.67,7.58,0,1,10.0,,United States (Hawaii),7.58,"March 9th, 2011",,0.0,,0.0,,10.0,10.0,,,2018_volpatto,Specialty
7.67,7.67,7.5,7.58,7.58,0,2,10.0,,Colombia,7.58,"February 1st, 2011",4t/2011,0.06,,0.0,huila,10.0,10.0,,1800.0,2018_volpatto,Specialty
7.92,7.75,7.58,8.08,7.92,0,0,9.33,,Nicaragua,7.83,"May 31st, 2010",2009-2010,0.07,,0.0,matagalpa,9.33,9.33,Caturra,,2018_volpatto,Specialty
7.75,7.42,7.5,7.5,8.17,0,0,10.0,,Thailand,7.25,"April 13th, 2010",,0.0,,0.0,,10.0,10.0,,,2018_volpatto,Specialty
7.58,7.5,7.67,7.5,7.58,0,0,10.0,Green,Brazil,7.58,"October 20th, 2017",2017 / 2018,0.0,Natural / Dry,0.0,south of minas,10.0,10.0,Bourbon,890.0,2018_volpatto,Specialty
7.58,7.75,7.5,7.83,7.92,0,1,10.0,Green,El Salvador,7.5,"August 28th, 2017",2017,0.0,Washed / Wet,0.0,apaneca,9.33,10.0,Bourbon,1350.0,2018_volpatto,Specialty
7.33,7.5,7.58,7.58,7.67,0,1,10.0,Green,Colombia,7.67,"July 7th, 2017",2017,0.11,Washed / Wet,0.0,guayata,10.0,10.0,Caturra,1500.0,2018_volpatto,Specialty
7.67,7.25,7.17,7.58,7.67,31,0,10.0,Green,Taiwan,7.83,"June 28th, 2016",2016,0.09,Natural / Dry,0.0,"dongshan dist., tainan city 臺南市東山區",10.0,10.0,Caturra,350.0,2018_volpatto,Specialty
7.5,7.5,7.58,7.58,7.58,1,20,10.0,Bluish-Green,Ethiopia,7.58,"February 26th, 2016",2016,0.0,Washed / Wet,0.0,"blida,kercha,guji,oromia",10.0,10.0,Ethiopian Heirlooms,2000.0,2018_volpatto,Specialty
7.33,7.67,7.5,7.75,7.5,0,9,10.0,Green,Taiwan,7.58,"September 7th, 2015",2014,0.0,Natural / Dry,0.0,台東太麻里,10.0,10.0,Typica,775.0,2018_volpatto,Specialty
7.58,7.67,7.58,7.5,7.5,0,1,10.0,Blue-Green,Philippines,7.58,"July 31st, 2015",2015,0.11,Washed / Wet,0.0,"bukidnon, mindanao, philppines",10.0,10.0,Other,1200.0,2018_volpatto,Specialty
7.42,7.67,8.08,7.5,7.33,0,0,10.0,Bluish-Green,Philippines,7.5,"July 21st, 2015",2014,0.0,Washed / Wet,0.0,asia pacific,10.0,10.0,Other,1600.0,2018_volpatto,Specialty
7.58,7.25,7.83,7.5,7.5,0,3,10.0,Blue-Green,Mexico,7.67,"July 14th, 2015",2015,0.13,Natural / Dry,0.0,cuarenteño,10.0,10.0,Typica,1059.0,2018_volpatto,Specialty
7.42,7.42,7.75,7.5,7.75,2,8,10.0,Bluish-Green,Mexico,7.67,"June 11th, 2015",2015,0.12,Washed / Wet,0.0,chiapas,10.0,10.0,Bourbon,1300.0,2018_volpatto,Specialty
7.83,7.5,7.08,7.67,7.75,0,16,10.0,Green,Brazil,7.5,"August 15th, 2014",2014/2015,0.11,Semi-Washed / Semi-Pulped,0.0,cerrado,10.0,10.0,Moka Peaberry,,2018_volpatto,Specialty
7.58,7.5,8.0,7.42,7.33,0,0,10.0,Green,Uganda,7.5,"June 27th, 2014",2013,0.12,Washed / Wet,0.0,eastern,10.0,10.0,Sl14,1650.0,2018_volpatto,Specialty
7.5,7.58,7.75,7.5,7.5,0,4,10.0,Green,Uganda,7.58,"June 27th, 2014",2013,0.12,Washed / Wet,0.0,west nile,10.0,10.0,Sl14,1400.0,2018_volpatto,Specialty
7.58,7.42,7.75,7.5,7.67,0,1,10.0,Green,Guatemala,7.5,"April 3rd, 2014",2014,0.1,Washed / Wet,0.0,antigua,10.0,10.0,Bourbon,1500.0,2018_volpatto,Specialty
7.5,7.42,7.67,7.5,7.33,0,2,10.0,Green,Guatemala,7.83,"March 7th, 2014",2014,0.1,Natural / Dry,0.0,antigua,10.0,10.0,Caturra,1500.0,2018_volpatto,Specialty
7.58,7.25,7.58,7.58,7.58,0,4,10.0,Green,Guatemala,7.58,"December 27th, 2013",2012,0.1,Washed / Wet,0.0,,10.0,10.0,,,2018_volpatto,Specialty
7.33,7.75,7.58,7.58,7.58,0,2,10.0,Green,Colombia,7.5,"September 13th, 2013",2013,0.11,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1900.0,2018_volpatto,Specialty
7.5,7.25,7.75,7.5,7.75,0,0,10.0,Bluish-Green,Colombia,7.5,"March 20th, 2013",2013,0.0,Natural / Dry,0.0,huila,10.0,10.0,Caturra,1750.0,2018_volpatto,Specialty
7.92,7.25,7.83,7.17,7.5,0,2,10.0,Green,Guatemala,7.75,"March 11th, 2013",2013,0.11,Washed / Wet,0.0,huehuetenango,10.0,10.0,Bourbon,1706.88,2018_volpatto,Specialty
7.42,7.42,7.83,7.58,7.5,3,5,10.0,Green,Colombia,7.67,"January 22nd, 2013",2013,0.11,Washed / Wet,0.0,antioquia,10.0,10.0,Other,1450.0,2018_volpatto,Specialty
7.25,7.33,7.58,7.75,7.58,0,4,10.0,Green,Mexico,7.58,"July 26th, 2012",2012,0.1,Natural / Dry,0.0,petatlan,10.0,10.0,Typica,1248.0,2018_volpatto,Specialty
7.58,7.17,7.67,7.42,8.08,0,17,10.0,,Vietnam,7.33,"July 20th, 2012",2012,0.0,Natural / Dry,0.0,don duong,10.0,10.0,Other,1040.0,2018_volpatto,Specialty
7.17,7.67,8.0,7.42,7.67,1,4,10.0,Green,Mexico,7.92,"March 5th, 2012",2012,0.14,Washed / Wet,0.0,la cumbre,10.0,9.33,Typica,1400.0,2018_volpatto,Specialty
7.42,7.5,7.5,7.83,7.67,0,0,10.0,Green,United States (Hawaii),7.5,"February 23rd, 2012",2012,0.1,Washed / Wet,0.0,kona,10.0,10.0,Hawaiian Kona,,2018_volpatto,Specialty
7.75,7.33,7.5,7.83,7.08,0,0,10.0,,Colombia,7.75,"July 19th, 2011",Abril - Julio /2011,0.15,,0.0,cauca,10.0,10.0,,1450.0,2018_volpatto,Specialty
7.17,7.5,7.42,8.0,7.5,0,0,10.0,,Thailand,7.58,"April 13th, 2010",,0.0,,0.0,,10.0,10.0,,,2018_volpatto,Specialty
7.58,7.42,7.75,7.5,7.5,0,3,10.0,Green,Kenya,7.58,"October 13th, 2017",2017,0.1,Washed / Wet,0.0,nyeri,10.0,10.0,Sl28,1754.0,2018_volpatto,Specialty
7.67,7.33,7.5,7.58,7.58,1,2,10.0,Green,Guatemala,7.58,"June 22nd, 2017",2017,0.11,Washed / Wet,1.0,san marcos,10.0,10.0,Bourbon,1700.0,2018_volpatto,Specialty
7.5,7.58,7.67,7.42,7.5,0,2,10.0,Bluish-Green,Brazil,7.58,"February 6th, 2017",2015,0.11,Pulped Natural / Honey,2.0,south of minas,10.0,10.0,Yellow Bourbon,905.0,2018_volpatto,Specialty
7.83,7.67,7.33,7.67,7.33,0,4,10.0,Green,El Salvador,7.67,"April 8th, 2016",2016,0.0,Washed / Wet,0.0,"el balsamo, quezaltepec",10.0,10.0,Pacas,1250.0,2018_volpatto,Specialty
7.83,7.75,7.83,7.75,7.75,0,0,9.33,Bluish-Green,Rwanda,7.92,"March 25th, 2016",2015,0.11,Washed / Wet,0.0,gicumbi,9.33,9.33,Bourbon,1900.0,2018_volpatto,Specialty
7.42,7.5,7.25,7.42,7.75,11,0,10.0,Green,Vietnam,7.58,"January 19th, 2016",2014,0.11,Other,0.0,vietnam tutra,10.0,10.0,Other,1040.0,2018_volpatto,Specialty
7.67,7.33,7.58,7.5,7.67,0,2,10.0,Green,Guatemala,7.58,"July 20th, 2015",2015,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1219.2,2018_volpatto,Specialty
7.67,7.33,7.58,7.33,7.42,2,6,10.0,Green,Brazil,7.83,"May 26th, 2015",2015,0.12,Natural / Dry,0.0,cerrado,10.0,10.0,Catuai,900.0,2018_volpatto,Specialty
7.58,7.5,7.83,7.67,7.5,0,1,10.0,,Colombia,7.67,"March 21st, 2015",2014,0.0,Washed / Wet,0.0,huila,10.0,10.0,Other,1600.0,2018_volpatto,Specialty
7.5,7.25,7.42,7.75,7.75,0,9,10.0,,United States,7.58,"February 20th, 2015",2014,0.0,Other,0.0,berastagi,10.0,10.0,Other,1200.0,2018_volpatto,Specialty
7.67,7.75,7.67,7.17,7.42,0,4,10.0,Green,Guatemala,7.67,"March 24th, 2014",2014,0.1,Washed / Wet,0.0,antigua,10.0,10.0,Bourbon,1500.0,2018_volpatto,Specialty
7.5,7.58,7.5,7.58,7.58,4,4,10.0,Green,Colombia,7.42,"January 20th, 2014",2013,0.0,Natural / Dry,0.0,santander,10.0,10.0,Typica,1800.0,2018_volpatto,Specialty
7.42,7.5,7.83,7.5,7.5,0,3,10.0,Green,Colombia,7.5,"May 10th, 2013",2013,0.11,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1775.0,2018_volpatto,Specialty
7.25,7.33,7.67,7.75,7.58,0,5,10.0,Green,"Tanzania, United Republic Of",7.5,"April 19th, 2013",2012,0.11,Washed / Wet,0.0,arusha,10.0,10.0,Arusha,1400.0,2018_volpatto,Specialty
7.58,7.5,7.58,7.5,7.5,2,10,10.0,Green,Mexico,7.67,"August 30th, 2012",2012,0.12,Washed / Wet,0.0,la concordia,10.0,10.0,Caturra,1550.0,2018_volpatto,Specialty
7.75,7.42,7.67,7.42,7.42,0,7,10.0,Blue-Green,Mexico,7.58,"July 11th, 2012",2012,0.12,Washed / Wet,0.0,veracruz,10.0,10.0,Bourbon,1250.0,2018_volpatto,Specialty
7.5,7.33,7.67,7.92,7.33,0,10,10.0,Green,Guatemala,7.67,"July 9th, 2012",2012,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1310.64,2018_volpatto,Specialty
7.42,7.5,7.58,7.58,7.67,0,2,10.0,,Mexico,7.58,"June 6th, 2012",2012,0.11,Washed / Wet,0.0,la concordia,10.0,10.0,Typica,1380.0,2018_volpatto,Specialty
7.75,7.75,7.75,7.5,7.25,1,3,10.0,,El Salvador,7.58,"August 23rd, 2011",2010-2011,0.0,,0.0,santa ana,10.0,10.0,,1200.0,2018_volpatto,Specialty
7.67,7.42,7.5,7.5,7.58,0,3,10.0,Green,Guatemala,7.58,"January 9th, 2018",,0.1,Washed / Wet,1.0,santa rosa,10.0,10.0,Caturra,1100.0,2018_volpatto,Specialty
7.58,7.5,7.58,7.42,7.5,0,8,10.0,Green,Guatemala,7.67,"October 17th, 2017",2017,0.11,Washed / Wet,0.0,santa rosa,10.0,10.0,Caturra,1800.0,2018_volpatto,Specialty
7.67,7.17,7.5,7.58,7.67,0,4,10.0,Green,Guatemala,7.67,"September 19th, 2017",2017,0.11,Washed / Wet,0.0,san marcos,10.0,10.0,Bourbon,1700.0,2018_volpatto,Specialty
7.58,7.42,7.5,7.5,7.67,0,1,10.0,Green,Guatemala,7.5,"September 8th, 2017",2017,0.1,Washed / Wet,0.0,santa rosa,10.0,10.0,Bourbon,1219.2,2018_volpatto,Specialty
7.67,7.42,7.42,7.5,7.5,0,1,10.0,Green,Guatemala,7.58,"August 22nd, 2017",2017,0.1,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1219.2,2018_volpatto,Specialty
7.58,7.42,7.5,7.5,7.58,0,15,10.0,Blue-Green,Indonesia,7.58,"August 8th, 2017",2017,0.12,Other,0.0,sapan toraja,10.0,10.0,Sulawesi,1500.0,2018_volpatto,Specialty
7.58,7.33,7.58,7.67,7.33,0,0,10.0,Green,Guatemala,7.58,"June 1st, 2017",2017,0.12,Washed / Wet,0.0,el progreso,10.0,10.0,Bourbon,157.8864,2018_volpatto,Specialty
7.67,7.33,7.83,7.67,7.58,0,0,10.0,Green,Taiwan,7.67,"June 1st, 2017",2016,0.0,Natural / Dry,0.0,"台南市東山區( dongshan dist., tainan city)",10.0,9.33,Yellow Bourbon,650.0,2018_volpatto,Specialty
7.33,7.17,7.67,7.67,7.58,0,4,10.0,,El Salvador,7.67,"May 8th, 2017",2017,0.0,Washed / Wet,0.0,cacahuatique,10.0,10.0,Bourbon,1250.0,2018_volpatto,Specialty
7.67,7.42,7.58,7.5,7.42,0,1,10.0,Bluish-Green,Costa Rica,7.5,"April 28th, 2017",2016,0.09,Washed / Wet,0.0,tarrazu,10.0,10.0,Caturra,1850.0,2018_volpatto,Specialty
7.58,7.42,7.58,7.5,7.5,0,6,10.0,Green,Honduras,7.5,"April 6th, 2017",2017,0.09,Natural / Dry,1.0,comayagua,10.0,10.0,Caturra,1400.0,2018_volpatto,Specialty
7.5,7.58,7.5,7.58,7.58,0,1,10.0,Bluish-Green,Brazil,7.5,"April 25th, 2016",2015,0.11,Pulped Natural / Honey,2.0,south of minas,10.0,10.0,Yellow Bourbon,905.0,2018_volpatto,Specialty
7.33,7.33,7.67,7.67,7.67,0,0,10.0,Green,China,7.5,"April 6th, 2016",2015,0.1,Natural / Dry,0.0,yunnan,10.0,10.0,Catimor,1100.0,2018_volpatto,Specialty
7.67,7.42,7.5,7.5,7.5,0,2,10.0,Green,China,7.67,"April 5th, 2016",2015,0.11,Washed / Wet,0.0,menglian,10.0,10.0,Catimor,1500.0,2018_volpatto,Specialty
7.75,7.58,7.5,7.5,7.33,0,2,10.0,Blue-Green,Colombia,7.58,"November 7th, 2014",2014,0.0,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1775.0,2018_volpatto,Specialty
7.5,7.42,7.75,7.5,7.33,0,0,10.0,Bluish-Green,Malawi,7.58,"November 4th, 2014",2014,0.12,Washed / Wet,0.0,mzuzu,10.0,10.0,Gesha,1442.0,2018_volpatto,Specialty
7.75,7.25,7.75,7.67,7.5,0,2,10.0,Green,Guatemala,7.42,"June 16th, 2014",2014,0.13,Washed / Wet,0.0,jalapa,10.0,10.0,Pacas,1524.0,2018_volpatto,Specialty
7.58,7.42,7.67,7.67,7.33,0,0,10.0,Green,Colombia,7.42,"May 27th, 2014",2014,0.12,Washed / Wet,0.0,huila,10.0,10.0,Typica,165.0,2018_volpatto,Specialty
7.83,7.42,7.67,7.5,7.33,6,0,10.0,Blue-Green,United States (Hawaii),7.58,"February 5th, 2014",2013,0.1,Natural / Dry,0.0,kona,10.0,10.0,Hawaiian Kona,,2018_volpatto,Specialty
7.75,7.75,7.58,8.0,7.42,0,0,9.33,Green,United States (Hawaii),7.83,"February 4th, 2014",2013,0.1,Natural / Dry,0.0,kona,10.0,9.33,Hawaiian Kona,,2018_volpatto,Specialty
7.33,7.17,7.58,8.58,7.25,0,2,10.0,Green,Colombia,7.33,"January 21st, 2014",2013,0.1,Washed / Wet,0.0,antioquia,10.0,10.0,Caturra,1300.0,2018_volpatto,Specialty
7.5,7.5,7.58,7.5,7.5,0,6,10.0,Green,Mexico,7.58,"March 29th, 2013",2013,0.12,Washed / Wet,0.0,chiapas,10.0,10.0,Typica,1550.0,2018_volpatto,Specialty
7.75,7.33,7.58,7.58,7.25,0,0,10.0,,Mexico,7.58,"July 11th, 2012",2012,0.12,Washed / Wet,0.0,veracruz,10.0,10.0,Typica,1200.0,2018_volpatto,Specialty
8.0,8.0,8.08,7.92,7.83,1,4,10.0,,Mexico,8.17,"June 6th, 2012",2012,0.12,Natural / Dry,0.0,atoyac de alvarez,10.0,6.67,Typica,1200.0,2018_volpatto,Specialty
7.67,7.42,7.5,7.58,7.5,0,0,10.0,Blue-Green,Colombia,7.58,"April 11th, 2012",2012,0.0,Washed / Wet,0.0,south huila,10.0,10.0,Caturra,1625.0,2018_volpatto,Specialty
7.58,7.58,7.67,7.42,7.5,0,3,10.0,Green,Colombia,7.58,"March 5th, 2012",2012,0.11,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1775.0,2018_volpatto,Specialty
7.83,7.5,7.25,7.67,7.67,0,0,10.0,Green,United States (Hawaii),7.75,"February 23rd, 2012",2012,0.12,Washed / Wet,0.0,kona,10.0,9.33,Hawaiian Kona,,2018_volpatto,Specialty
7.58,7.5,7.42,7.75,7.5,0,4,10.0,Green,Panama,7.42,"February 23rd, 2012",2012,0.0,Washed / Wet,0.0,boquete,10.0,10.0,Catuai,1100.0,2018_volpatto,Specialty
7.83,7.5,7.75,7.42,7.17,0,2,10.0,,United States (Hawaii),7.67,"June 29th, 2010",,0.0,,0.0,kona,10.0,10.0,,,2018_volpatto,Specialty
7.75,7.25,7.5,7.5,7.58,0,4,10.0,Green,Brazil,7.58,"October 20th, 2017",2017 / 2018,0.0,Natural / Dry,0.0,south of minas,10.0,10.0,Bourbon,890.0,2018_volpatto,Specialty
