Country of Origin,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Moisture Percentage,Category One Defects,Quakers,Color,Category Two Defects,is_specialty
Taiwan,7.83,7.75,7.67,7.83,7.83,7.75,9.33,10.0,10.0,0.12,0,0.0,Green,0,0
Brazil,7.17,7.42,7.17,7.08,6.92,8.17,10.0,10.0,10.0,0.0,0,0.0,Green,1,0
Nicaragua,7.08,7.5,7.33,7.17,7.42,7.25,10.0,10.0,10.0,0.1,0,0.0,Green,4,0
Honduras,7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,10.0,0.12,0,0.0,Green,1,0
Guatemala,7.33,7.42,7.17,7.25,7.42,7.33,10.0,10.0,10.0,0.09,0,0.0,Bluish-Green,2,0
"Tanzania, United Republic Of",7.33,7.17,7.17,7.5,7.25,7.42,10.0,10.0,10.0,0.13,0,0.0,Green,5,0
Taiwan,7.5,7.5,7.25,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Guatemala,7.5,7.33,7.5,7.58,7.0,7.25,10.0,10.0,10.0,0.11,0,0.0,Green,4,0
Mexico,7.42,7.42,7.33,7.33,7.5,7.42,9.33,10.0,10.0,0.12,0,0.0,Green,1,0
Nicaragua,7.33,7.5,7.17,7.17,7.58,7.17,10.0,10.0,10.0,0.09,0,0.0,Green,7,0
"Tanzania, United Republic Of",7.67,7.17,7.17,7.33,7.5,7.17,10.0,10.0,10.0,0.12,0,0.0,Green,2,0
Mexico,7.75,7.58,7.08,7.25,7.08,7.25,10.0,10.0,10.0,0.12,0,0.0,Green,10,0
Costa Rica,7.5,7.5,7.33,7.17,7.08,7.17,10.0,10.0,10.0,0.11,0,0.0,Bluish-Green,0,0
Honduras,7.42,7.33,7.0,7.42,7.33,7.33,10.0,10.0,10.0,0.13,0,0.0,Green,1,0
Thailand,6.83,7.42,7.42,7.17,7.5,7.42,10.0,10.0,10.0,0.12,0,0.0,Blue-Green,0,0
Philippines,7.25,7.25,7.25,7.08,7.58,7.5,10.0,10.0,10.0,0.0,0,0.0,,4,0
"Tanzania, United Republic Of",7.58,7.17,7.17,7.33,7.33,7.25,10.0,10.0,10.0,0.12,0,0.0,Bluish-Green,2,0
Malawi,7.58,7.25,7.33,7.08,7.33,7.33,10.0,10.0,10.0,0.12,0,0.0,Green,12,0
Costa Rica,7.33,7.08,7.33,7.25,7.33,7.58,10.0,10.0,10.0,0.11,0,0.0,Green,3,0
Brazil,7.42,7.42,7.17,7.42,7.33,7.25,10.0,10.0,10.0,0.11,0,0.0,Green,3,0
Mexico,7.42,7.25,7.08,7.75,7.42,7.17,10.0,10.0,10.0,0.13,3,0.0,Green,7,0
Guatemala,7.42,7.25,7.33,7.25,7.25,7.42,10.0,10.0,10.0,0.12,0,0.0,Green,4,0
Brazil,7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,10.0,0.12,0,0.0,Green,1,0
United States (Hawaii),7.25,7.75,7.67,7.67,7.42,7.67,8.67,9.33,10.0,0.04,3,0.0,,0,0
Ethiopia,7.42,7.33,7.17,7.33,7.42,7.17,10.0,10.0,10.0,0.11,0,0.0,,1,0
Brazil,7.58,7.42,7.5,7.25,7.75,7.58,9.33,10.0,9.33,0.11,5,0.0,Green,8,0
Nicaragua,7.33,7.33,7.33,7.42,7.33,7.33,10.0,10.0,10.0,0.11,0,0.0,,1,0
United States,7.42,7.17,7.33,7.42,7.25,7.33,10.0,10.0,10.0,0.0,0,0.0,,0,0
"Tanzania, United Republic Of",7.42,7.33,7.33,7.25,7.25,7.33,10.0,10.0,10.0,0.13,0,0.0,Green,2,0
Costa Rica,7.42,7.25,7.17,7.25,7.25,7.58,10.0,10.0,10.0,0.13,0,0.0,Green,0,0
United States (Puerto Rico),7.67,7.75,7.67,7.58,7.58,7.67,6.67,10.0,10.0,0.0,0,0.0,Green,0,0
Mexico,7.25,7.42,7.33,7.33,7.17,7.33,10.0,10.0,10.0,0.13,5,0.0,,16,0
Mexico,7.33,7.25,7.33,7.42,7.25,7.42,10.0,10.0,10.0,0.12,0,0.0,Green,2,0
Mexico,7.33,7.33,7.25,7.42,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,Green,5,0
Mexico,7.42,7.33,7.25,7.42,7.17,7.25,10.0,10.0,10.0,0.1,0,0.0,Green,1,0
United States (Hawaii),7.42,7.42,7.25,7.58,6.92,7.17,10.0,10.0,10.0,0.06,0,0.0,Blue-Green,0,0
Brazil,7.25,7.25,7.17,7.5,7.33,7.17,10.0,10.0,10.0,0.11,0,6.0,Green,9,0
El Salvador,7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,10.0,0.0,0,2.0,Green,6,0
Brazil,7.33,7.17,7.17,7.67,7.33,7.17,10.0,10.0,10.0,0.11,0,2.0,Bluish-Green,3,0
Guatemala,7.42,7.25,7.17,7.5,7.25,7.17,10.0,10.0,10.0,0.09,0,0.0,Green,8,0
Colombia,7.67,7.5,7.42,5.25,7.67,7.75,10.0,10.0,10.0,0.0,0,4.0,Green,4,0
Guatemala,7.5,7.25,7.0,7.25,7.5,7.25,10.0,10.0,10.0,0.11,0,0.0,Green,1,0
Taiwan,7.25,7.17,7.17,7.25,7.5,7.33,10.0,10.0,10.0,0.12,0,0.0,Bluish-Green,0,0
Honduras,7.42,7.25,7.25,7.33,7.25,7.17,10.0,10.0,10.0,0.12,0,0.0,Green,1,0
Brazil,7.67,7.75,7.83,7.75,7.83,7.75,10.0,6.67,10.0,0.12,0,0.0,Green,0,0
"Tanzania, United Republic Of",7.33,7.33,7.08,7.42,7.17,7.33,10.0,10.0,10.0,0.12,0,0.0,Green,5,0
Uganda,7.33,6.92,7.17,7.33,7.42,7.42,10.0,10.0,10.0,0.12,0,0.0,Green,3,0
Taiwan,7.5,6.92,7.33,7.33,7.33,7.33,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Thailand,7.33,7.42,7.25,7.42,7.25,7.17,10.0,10.0,10.0,0.0,0,0.0,Green,3,0
Mexico,7.08,7.33,7.33,7.33,7.42,7.25,10.0,10.0,10.0,0.12,0,0.0,Green,12,0
Mexico,7.58,7.67,7.5,7.67,7.58,7.5,8.0,10.0,10.0,0.0,0,0.0,Green,8,0
Taiwan,7.33,7.17,7.25,7.33,7.33,7.25,10.0,10.0,10.0,0.0,0,0.0,Blue-Green,0,0
Guatemala,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,0.1,0,0.0,Green,2,0
Kenya,7.17,7.58,7.5,7.5,8.0,7.75,10.0,10.0,10.0,0.11,0,0.0,Green,3,0
Mexico,7.5,7.33,7.17,7.42,7.5,7.33,9.33,10.0,10.0,0.11,0,0.0,Green,11,0
Myanmar,7.17,7.42,7.0,7.58,7.33,7.0,10.0,10.0,10.0,0.0,0,0.0,,5,0
United States (Hawaii),7.42,7.08,7.17,7.17,7.58,7.25,10.0,10.0,10.0,0.1,2,0.0,Bluish-Green,5,0
"Tanzania, United Republic Of",7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,0.12,0,0.0,Green,0,0
Brazil,7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,0.12,0,0.0,Green,8,0
Taiwan,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,0.09,0,0.0,Green,0,0
Brazil,7.17,7.42,7.17,7.25,7.25,7.33,10.0,10.0,10.0,0.1,0,0.0,,0,0
Nicaragua,7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,10.0,0.1,1,0.0,Green,3,0
Guatemala,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,0.12,2,0.0,Green,5,0
Taiwan,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,,0,0
Taiwan,7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Taiwan,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Mexico,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,0.13,0,0.0,Green,12,0
Thailand,7.67,7.58,7.33,7.33,7.17,7.0,10.0,10.0,10.0,0.0,0,0.0,,0,0
Laos,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,0.0,0,0.0,Green,0,0
Guatemala,7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,0.11,0,0.0,Green,1,0
Mexico,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,0.13,0,0.0,Green,7,0
Mexico,7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,0.11,0,0.0,Green,3,0
Mexico,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,0.13,0,0.0,Green,1,0
United States (Hawaii),7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,0.1,2,0.0,Blue-Green,0,0
Colombia,7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,0.01,0,0.0,,1,0
Brazil,7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,0.0,0,0.0,Green,1,0
Myanmar,6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,0.0,0,0.0,Green,2,0
Guatemala,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,0.12,0,0.0,Green,1,0
Nicaragua,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,0.12,0,0.0,Green,5,0
Honduras,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,0.11,0,0.0,Green,2,0
Panama,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,0.11,1,0.0,Green,4,0
Honduras,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,0.09,0,0.0,Green,2,0
Honduras,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,0.13,0,0.0,Green,1,0
Costa Rica,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Mexico,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,0.11,0,0.0,Green,2,0
Haiti,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,0.12,0,0.0,Green,0,0
United States (Hawaii),7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,0.13,0,0.0,Bluish-Green,6,0
Taiwan,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,0.0,0,0.0,Green,1,0
Indonesia,7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,0.13,0,0.0,Blue-Green,1,0
Guatemala,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Costa Rica,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,0.11,0,0.0,Blue-Green,4,0
Malawi,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,0.12,0,0.0,Bluish-Green,1,0
Mexico,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,0.12,0,0.0,Green,4,0
Colombia,7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,0.0,0,0.0,,1,0
Guatemala,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,0.12,0,0.0,Green,5,0
Guatemala,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,0.11,0,0.0,Green,2,0
Guatemala,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,0.11,0,0.0,Green,3,0
Colombia,7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,0.18,0,0.0,,2,0
Brazil,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,0.11,0,0.0,Green,7,0
Nicaragua,7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,0.11,0,1.0,Green,0,0
"Tanzania, United Republic Of",7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,0.12,0,0.0,Bluish-Green,1,0
Brazil,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,0.0,0,0.0,Green,3,0
Honduras,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,0.11,0,0.0,Green,5,0
Guatemala,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,0.11,0,0.0,Green,5,0
United States (Hawaii),7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,0.0,0,0.0,,0,0
Colombia,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,0.0,0,0.0,,2,0
Taiwan,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,0.0,0,0.0,Blue-Green,0,0
Guatemala,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,0.1,0,0.0,Green,4,0
Honduras,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,0.11,0,0.0,Green,5,0
Mauritius,7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,0.12,0,0.0,Green,0,0
Brazil,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,0.11,0,0.0,Green,3,0
Myanmar,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,0.0,0,0.0,Green,2,0
Guatemala,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,0.11,0,0.0,Green,3,0
Brazil,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,0.1,0,0.0,,10,0
United States (Hawaii),7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,0.11,1,0.0,Green,0,0
Guatemala,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,0.12,1,0.0,Green,1,0
Mexico,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,0.15,0,0.0,,1,0
Honduras,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,0.1,0,0.0,Green,0,0
Taiwan,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,0.14,0,0.0,Green,0,0
El Salvador,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,0.0,0,0.0,Green,1,0
China,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,0.17,0,0.0,Green,14,0
Taiwan,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Mexico,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,0.1,2,0.0,Green,4,0
Mexico,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,0.12,4,0.0,Green,16,0
Burundi,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,0.12,0,0.0,Green,0,0
"Tanzania, United Republic Of",7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,0.13,0,0.0,Green,5,0
"Tanzania, United Republic Of",7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,0.12,0,0.0,Bluish-Green,5,0
Taiwan,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Guatemala,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,0.11,1,0.0,Green,4,0
Mexico,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,0.11,0,0.0,Green,21,0
United States (Hawaii),7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,0.12,5,0.0,Green,7,0
Ethiopia,7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,0.1,0,0.0,,1,0
Brazil,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,0.11,0,1.0,Green,1,0
Honduras,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,0.1,0,0.0,Green,4,0
Mexico,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,0.1,0,0.0,Green,2,0
Myanmar,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,0.11,1,0.0,Green,26,0
Myanmar,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,0.0,0,0.0,Green,1,0
Nicaragua,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,0.11,0,0.0,Green,2,0
United States (Hawaii),7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,0.12,4,0.0,Green,13,0
Colombia,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,0.1,0,0.0,Green,0,0
Taiwan,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Guatemala,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,0.11,1,0.0,Green,12,0
Mexico,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,0.11,2,0.0,,8,0
Vietnam,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,0.0,0,0.0,,2,0
Nicaragua,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,0.11,0,0.0,,2,0
Honduras,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Guatemala,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,0.11,0,0.0,Green,2,0
Mexico,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,0.11,0,0.0,Green,2,0
Mexico,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,0.14,1,0.0,Green,2,0
Mexico,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,0.12,0,0.0,Green,12,0
Guatemala,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,0.11,0,0.0,Green,5,0
United States (Hawaii),7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,0.05,12,0.0,,1,0
Brazil,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,Green,5,0
Taiwan,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,0.07,0,0.0,Green,0,0
Nicaragua,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,0.1,0,0.0,Green,4,0
Taiwan,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Taiwan,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Taiwan,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Mexico,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,0.15,0,0.0,,0,0
Mexico,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,0.14,1,0.0,Green,17,0
Nicaragua,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,0.1,0,0.0,Green,5,0
Myanmar,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,0.0,0,0.0,Green,4,0
Mexico,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,0.0,0,0.0,Green,2,0
Taiwan,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Thailand,7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,10.0,0.0,0,0.0,Green,0,0
Mexico,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,10.0,0.12,0,0.0,Green,9,0
Mexico,7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,10.0,0.11,0,0.0,Green,12,0
Ethiopia,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,0.05,0,0.0,,2,0
Colombia,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,0.0,0,0.0,Green,1,0
United States (Hawaii),7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,10.0,0.11,1,0.0,Green,3,0
Mexico,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,10.0,0.12,0,0.0,Green,4,0
Mexico,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,10.0,0.12,1,0.0,Green,7,0
Mexico,7.5,7.17,7.0,7.17,7.25,7.08,10.0,10.0,10.0,0.0,0,0.0,,0,0
Mexico,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,10.0,0.11,0,0.0,Green,3,0
Mexico,7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,10.0,0.12,0,0.0,Green,6,0
Mexico,7.17,7.33,7.08,7.58,7.33,7.08,10.0,9.33,10.0,0.11,0,0.0,Green,0,0
United States (Hawaii),7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10.0,0.05,3,0.0,,0,0
Kenya,7.0,7.08,7.0,7.17,7.25,7.25,10.0,10.0,10.0,0.11,0,1.0,,5,0
Guatemala,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,10.0,0.1,0,0.0,Green,2,0
Nicaragua,6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,10.0,0.11,0,0.0,Green,0,0
Mexico,7.17,7.08,7.0,7.25,7.5,7.0,10.0,10.0,10.0,0.12,0,0.0,Green,3,0
United States (Hawaii),7.58,7.08,6.83,7.17,7.5,7.17,9.33,10.0,10.0,0.12,7,0.0,Blue-Green,10,0
Guatemala,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,0.1,0,4.0,Green,1,0
Taiwan,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,0.0,0,0.0,,0,0
Taiwan,7.08,7.08,7.25,7.0,7.17,7.17,10.0,10.0,10.0,0.1,0,0.0,Blue-Green,0,0
Thailand,7.25,7.08,6.92,7.5,7.08,6.92,10.0,10.0,10.0,0.12,0,0.0,Green,0,0
Peru,7.0,7.08,7.0,7.25,7.5,7.42,9.33,10.0,10.0,0.12,1,0.0,Green,2,0
Costa Rica,7.58,7.5,7.67,7.75,7.67,7.58,8.0,8.0,10.0,0.1,0,0.0,Bluish-Green,4,0
Mexico,7.58,7.08,7.0,7.0,7.5,6.92,10.0,10.0,10.0,0.12,0,0.0,Green,4,0
Mexico,7.58,7.08,6.92,7.58,7.5,6.92,10.0,9.33,10.0,0.13,0,0.0,Green,4,0
Mexico,7.25,7.08,7.0,7.17,7.17,7.08,10.0,10.0,10.0,0.12,0,0.0,Green,5,0
Mexico,7.25,7.17,7.17,7.08,7.17,7.0,10.0,10.0,10.0,0.14,0,0.0,,0,0
Mexico,7.33,7.25,7.0,7.08,7.08,7.0,10.0,10.0,10.0,0.1,1,0.0,Green,22,0
Guatemala,7.58,7.33,7.5,7.33,7.0,7.33,9.33,9.33,9.33,0.0,0,0.0,Green,4,0
Mexico,7.25,6.83,6.92,7.08,7.25,7.08,10.0,10.0,10.0,0.12,0,0.0,,7,0
Guatemala,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,0.1,0,2.0,Green,1,0
El Salvador,7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,10.0,0.0,0,0.0,Bluish-Green,12,0
Thailand,6.92,7.17,6.83,7.42,7.17,7.08,10.0,10.0,10.0,0.12,0,0.0,Blue-Green,0,0
Guatemala,7.5,7.0,6.83,7.08,7.08,7.17,10.0,10.0,10.0,0.11,0,0.0,Green,6,0
Mexico,7.42,7.25,6.83,7.58,7.17,6.58,10.0,10.0,10.0,0.12,0,0.0,Green,6,0
Mexico,7.33,7.17,7.0,6.75,7.08,7.0,10.0,10.0,10.0,0.13,5,0.0,,6,0
Mexico,6.92,7.17,7.17,7.17,7.08,7.08,10.0,10.0,10.0,0.0,0,0.0,,9,0
Thailand,7.17,7.17,7.0,7.0,7.25,6.92,10.0,10.0,10.0,0.0,1,0.0,,0,0
Mexico,7.08,7.0,6.92,7.33,7.25,7.08,10.0,10.0,10.0,0.12,0,0.0,,11,0
Mexico,7.25,6.92,6.92,7.33,7.25,7.0,10.0,10.0,10.0,0.13,0,0.0,Green,5,0
Colombia,7.25,7.17,7.0,6.75,7.17,7.33,10.0,10.0,10.0,0.1,0,0.0,,4,0
Guatemala,7.08,7.0,6.83,7.33,7.25,7.0,10.0,10.0,10.0,0.17,1,0.0,,19,0
Nicaragua,6.92,6.92,7.0,7.42,7.25,7.0,10.0,10.0,10.0,0.12,0,0.0,Green,6,0
Taiwan,6.92,7.0,7.17,7.0,7.42,7.0,10.0,10.0,10.0,0.0,0,0.0,,1,0
Colombia,7.83,7.5,7.42,7.42,7.67,7.5,10.0,6.67,10.0,0.0,0,0.0,Green,2,0
Mexico,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10.0,10.0,0.12,1,0.0,Green,20,0
Mexico,7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,10.0,0.12,0,0.0,Bluish-Green,5,0
Guatemala,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,0.1,0,0.0,Green,2,0
Guatemala,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,10.0,0.1,1,0.0,Green,4,0
Mexico,7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,10.0,0.13,0,0.0,Green,30,0
Cote d?Ivoire,7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,10.0,0.13,1,0.0,Bluish-Green,2,0
Colombia,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,0.0,0,0.0,Green,3,0
Mexico,7.0,7.0,6.83,7.33,7.42,6.92,10.0,10.0,10.0,0.14,0,0.0,,23,0
Mexico,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,10.0,0.14,0,0.0,Green,19,0
Guatemala,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,0.11,0,0.0,Green,6,0
Taiwan,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,0.11,0,0.0,Blue-Green,0,0
Mexico,7.0,7.0,6.92,7.17,7.17,7.08,10.0,10.0,10.0,0.13,0,0.0,Green,10,0
Guatemala,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,0.1,0,0.0,Green,0,0
Honduras,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,0.11,0,0.0,Green,5,0
Guatemala,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,10.0,0.11,0,8.0,Green,6,0
Guatemala,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,0.11,0,0.0,Green,6,0
Costa Rica,7.17,7.42,7.5,8.0,7.25,7.83,10.0,10.0,6.67,0.1,5,0.0,,20,0
Mexico,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,10.0,0.14,0,0.0,,8,0
Mexico,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,10.0,0.14,0,0.0,Green,34,0
Mexico,6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,10.0,0.01,0,0.0,,8,0
Guatemala,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,0.1,0,0.0,Green,1,0
United States (Puerto Rico),7.42,7.08,6.75,7.33,7.33,6.92,10.0,9.33,10.0,0.13,0,0.0,Green,0,0
Mexico,7.33,7.0,6.92,7.25,7.33,7.08,9.33,10.0,10.0,0.16,0,0.0,,2,0
Mexico,7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,10.0,0.11,0,0.0,Green,45,0
