Country of Origin,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Moisture Percentage,Category One Defects,Quakers,Color,Category Two Defects,is_specialty
33,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,0.11,1,0.0,2,0,0
9,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,0.12,1,0.0,2,1,0
20,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,0.15,0,0.0,3,1,0
11,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,0.1,0,0.0,2,0,0
28,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,0.14,0,0.0,2,0,0
7,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,0.0,0,0.0,2,1,0
2,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,0.17,0,0.0,2,14,0
28,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,2,0,0
20,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,0.1,2,0.0,2,4,0
20,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,0.12,4,0.0,2,16,0
1,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,0.12,0,0.0,2,0,0
29,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,0.13,0,0.0,2,5,0
29,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,0.12,0,0.0,1,5,0
28,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,2,0,0
9,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,0.11,1,0.0,2,4,0
20,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,0.11,0,0.0,2,21,0
33,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,0.12,5,0.0,2,7,0
8,7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,0.1,0,0.0,3,1,0
0,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,0.11,0,1.0,2,1,0
11,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,0.1,0,0.0,2,4,0
20,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,0.1,0,0.0,2,2,0
21,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,0.11,1,0.0,2,26,0
21,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,0.0,0,0.0,2,1,0
22,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,0.11,0,0.0,2,2,0
33,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,0.12,4,0.0,2,13,0
3,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,0.1,0,0.0,2,0,0
28,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,0.11,0,0.0,2,0,0
9,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,0.11,1,0.0,2,12,0
20,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,0.11,2,0.0,3,8,0
36,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,0.0,0,0.0,3,2,0
22,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,0.11,0,0.0,3,2,0
11,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,0.11,0,0.0,2,0,0
9,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,0.11,0,0.0,2,2,0
20,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,0.11,0,0.0,2,2,0
20,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,0.14,1,0.0,2,2,0
20,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,0.12,0,0.0,2,12,0
9,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,0.11,0,0.0,2,5,0
33,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,0.05,12,0.0,3,1,0
0,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,2,5,0
28,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,0.07,0,0.0,2,0,0
22,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,0.1,0,0.0,2,4,0
28,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,0.11,0,0.0,2,0,0
28,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,0.11,0,0.0,2,0,0
28,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,0.11,0,0.0,2,0,0
20,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,0.15,0,0.0,3,0,0
20,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,0.14,1,0.0,2,17,0
22,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,0.1,0,0.0,2,5,0
21,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,0.0,0,0.0,2,4,0
20,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,0.0,0,0.0,2,2,0
28,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,0.11,0,0.0,2,0,0
30,7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,10.0,0.0,0,0.0,2,0,0
20,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,10.0,0.12,0,0.0,2,9,0
20,7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,10.0,0.11,0,0.0,2,12,0
8,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,0.05,0,0.0,3,2,0
3,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,0.0,0,0.0,2,1,0
33,7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,10.0,0.11,1,0.0,2,3,0
20,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,10.0,0.12,0,0.0,2,4,0
20,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,10.0,0.12,1,0.0,2,7,0
20,7.5,7.17,7.0,7.17,7.25,7.08,10.0,10.0,10.0,0.0,0,0.0,3,0,0
20,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,10.0,0.11,0,0.0,2,3,0
20,7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,10.0,0.12,0,0.0,2,6,0
20,7.17,7.33,7.08,7.58,7.33,7.08,10.0,9.33,10.0,0.11,0,0.0,2,0,0
33,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10.0,0.05,3,0.0,3,0,0
15,7.0,7.08,7.0,7.17,7.25,7.25,10.0,10.0,10.0,0.11,0,1.0,3,5,0
9,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,10.0,0.1,0,0.0,2,2,0
22,6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,10.0,0.11,0,0.0,2,0,0
20,7.17,7.08,7.0,7.25,7.5,7.0,10.0,10.0,10.0,0.12,0,0.0,2,3,0
33,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10.0,10.0,0.12,7,0.0,0,10,0
9,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,0.1,0,4.0,2,1,0
28,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,0.0,0,0.0,3,0,0
28,7.08,7.08,7.25,7.0,7.17,7.17,10.0,10.0,10.0,0.1,0,0.0,0,0,0
30,7.25,7.08,6.92,7.5,7.08,6.92,10.0,10.0,10.0,0.12,0,0.0,2,0,0
25,7.0,7.08,7.0,7.25,7.5,7.42,9.33,10.0,10.0,0.12,1,0.0,2,2,0
4,7.58,7.5,7.67,7.75,7.67,7.58,8.0,8.0,10.0,0.1,0,0.0,1,4,0
20,7.58,7.08,7.0,7.0,7.5,6.92,10.0,10.0,10.0,0.12,0,0.0,2,4,0
20,7.58,7.08,6.92,7.58,7.5,6.92,10.0,9.33,10.0,0.13,0,0.0,2,4,0
20,7.25,7.08,7.0,7.17,7.17,7.08,10.0,10.0,10.0,0.12,0,0.0,2,5,0
20,7.25,7.17,7.17,7.08,7.17,7.0,10.0,10.0,10.0,0.14,0,0.0,3,0,0
20,7.33,7.25,7.0,7.08,7.08,7.0,10.0,10.0,10.0,0.1,1,0.0,2,22,0
9,7.58,7.33,7.5,7.33,7.0,7.33,9.33,9.33,9.33,0.0,0,0.0,2,4,0
20,7.25,6.83,6.92,7.08,7.25,7.08,10.0,10.0,10.0,0.12,0,0.0,3,7,0
9,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,0.1,0,2.0,2,1,0
7,7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,10.0,0.0,0,0.0,1,12,0
30,6.92,7.17,6.83,7.42,7.17,7.08,10.0,10.0,10.0,0.12,0,0.0,0,0,0
9,7.5,7.0,6.83,7.08,7.08,7.17,10.0,10.0,10.0,0.11,0,0.0,2,6,0
20,7.42,7.25,6.83,7.58,7.17,6.58,10.0,10.0,10.0,0.12,0,0.0,2,6,0
20,7.33,7.17,7.0,6.75,7.08,7.0,10.0,10.0,10.0,0.13,5,0.0,3,6,0
20,6.92,7.17,7.17,7.17,7.08,7.08,10.0,10.0,10.0,0.0,0,0.0,3,9,0
30,7.17,7.17,7.0,7.0,7.25,6.92,10.0,10.0,10.0,0.0,1,0.0,3,0,0
20,7.08,7.0,6.92,7.33,7.25,7.08,10.0,10.0,10.0,0.12,0,0.0,3,11,0
20,7.25,6.92,6.92,7.33,7.25,7.0,10.0,10.0,10.0,0.13,0,0.0,2,5,0
3,7.25,7.17,7.0,6.75,7.17,7.33,10.0,10.0,10.0,0.1,0,0.0,3,4,0
9,7.08,7.0,6.83,7.33,7.25,7.0,10.0,10.0,10.0,0.17,1,0.0,3,19,0
22,6.92,6.92,7.0,7.42,7.25,7.0,10.0,10.0,10.0,0.12,0,0.0,2,6,0
28,6.92,7.0,7.17,7.0,7.42,7.0,10.0,10.0,10.0,0.0,0,0.0,3,1,0
3,7.83,7.5,7.42,7.42,7.67,7.5,10.0,6.67,10.0,0.0,0,0.0,2,2,0
20,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10.0,10.0,0.12,1,0.0,2,20,0
20,7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,10.0,0.12,0,0.0,1,5,0
9,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,0.1,0,0.0,2,2,0
9,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,10.0,0.1,1,0.0,2,4,0
20,7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,10.0,0.13,0,0.0,2,30,0
5,7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,10.0,0.13,1,0.0,1,2,0
3,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,0.0,0,0.0,2,3,0
20,7.0,7.0,6.83,7.33,7.42,6.92,10.0,10.0,10.0,0.14,0,0.0,3,23,0
20,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,10.0,0.14,0,0.0,2,19,0
9,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,0.11,0,0.0,2,6,0
28,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,0.11,0,0.0,0,0,0
20,7.0,7.0,6.92,7.17,7.17,7.08,10.0,10.0,10.0,0.13,0,0.0,2,10,0
9,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,0.1,0,0.0,2,0,0
11,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,0.11,0,0.0,2,5,0
9,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,10.0,0.11,0,8.0,2,6,0
9,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,0.11,0,0.0,2,6,0
4,7.17,7.42,7.5,8.0,7.25,7.83,10.0,10.0,6.67,0.1,5,0.0,3,20,0
20,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,10.0,0.14,0,0.0,3,8,0
20,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,10.0,0.14,0,0.0,2,34,0
20,6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,10.0,0.01,0,0.0,3,8,0
9,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,0.1,0,0.0,2,1,0
34,7.42,7.08,6.75,7.33,7.33,6.92,10.0,9.33,10.0,0.13,0,0.0,2,0,0
20,7.33,7.0,6.92,7.25,7.33,7.08,9.33,10.0,10.0,0.16,0,0.0,3,2,0
20,7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,10.0,0.11,0,0.0,2,45,0
20,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10.0,0.1,0,0.0,1,0,0
35,6.75,6.75,6.42,6.83,7.58,7.5,10.0,10.0,10.0,0.1,0,0.0,3,3,0
9,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,10.0,0.12,0,0.0,2,3,0
11,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,0.11,0,0.0,2,12,0
25,7.67,7.17,7.08,7.25,8.0,7.5,8.67,9.33,9.33,0.0,0,0.0,3,4,0
20,6.75,7.08,6.67,7.25,7.17,7.08,10.0,10.0,10.0,0.12,0,0.0,3,12,0
20,7.5,7.17,6.92,7.5,7.25,7.0,8.67,10.0,10.0,0.14,3,0.0,2,17,0
20,7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,10.0,0.14,7,0.0,2,38,0
20,7.33,7.0,6.75,7.08,7.17,7.25,9.33,10.0,10.0,0.12,0,0.0,2,8,0
20,7.5,7.0,6.92,7.08,6.92,6.75,10.0,10.0,10.0,0.16,0,0.0,3,0,0
22,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,10.0,0.1,0,2.0,2,4,0
33,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,0.12,5,0.0,2,8,0
9,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,10.0,0.12,1,0.0,2,8,0
20,7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,10.0,0.14,0,0.0,2,0,0
20,7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,10.0,0.14,0,0.0,3,0,0
20,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10.0,8.67,0.12,0,0.0,3,0,0
2,7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,0.0,0,0.0,2,5,0
20,6.92,6.92,6.67,7.25,7.17,6.92,10.0,10.0,10.0,0.13,0,0.0,3,2,0
22,7.08,7.0,6.75,6.83,7.08,6.92,10.0,10.0,10.0,0.1,1,5.0,2,7,0
22,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,10.0,0.11,1,0.0,2,1,0
9,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10.0,0.12,0,0.0,2,3,0
28,6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,10.0,0.1,0,0.0,2,0,0
20,7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,10.0,0.13,0,0.0,2,1,0
20,7.92,7.58,7.58,7.92,7.92,7.5,8.0,6.67,10.0,0.1,0,0.0,3,1,0
33,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10.0,0.0,0,0.0,3,0,0
20,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10.0,0.0,0,0.0,2,0,0
20,7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,10.0,0.12,0,0.0,3,14,0
20,7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,10.0,0.13,1,0.0,2,3,0
0,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,10.0,0.12,3,0.0,2,4,0
20,7.58,7.17,7.0,7.17,7.33,7.0,8.0,10.0,10.0,0.14,0,0.0,3,0,0
33,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.0,8.67,0.1,0,0.0,1,0,0
9,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,10.0,0.1,0,0.0,2,2,0
9,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,10.0,0.11,1,0.0,2,4,0
20,7.25,7.25,7.0,7.5,7.33,7.42,8.0,9.33,10.0,0.13,31,0.0,2,47,0
9,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,10.0,0.11,0,0.0,2,9,0
33,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,0.11,2,0.0,2,8,0
33,7.42,7.33,7.33,7.5,7.67,7.75,8.0,8.67,9.33,0.11,4,0.0,2,31,0
13,6.92,6.83,6.92,6.92,6.92,6.83,10.0,10.0,10.0,0.13,0,0.0,3,1,0
20,7.08,6.83,6.67,7.25,7.25,6.92,10.0,9.33,10.0,0.11,0,0.0,2,3,0
28,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,0.0,3,0.0,2,4,0
11,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,0.11,2,0.0,2,6,0
33,7.58,7.33,7.5,7.42,7.5,7.33,8.0,8.67,9.33,0.12,2,0.0,2,3,0
9,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,9.33,0.1,1,0.0,2,2,0
2,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,0.1,0,0.0,2,28,0
9,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,10.0,0.11,3,0.0,2,9,0
20,7.25,7.33,7.0,7.0,7.25,7.08,10.0,10.0,8.0,0.12,2,0.0,2,7,0
3,7.42,7.17,7.0,7.17,7.67,7.17,8.67,9.33,9.33,0.1,1,0.0,2,3,0
4,7.5,7.25,7.42,7.0,7.08,6.83,8.67,9.33,10.0,0.12,2,0.0,2,4,0
20,7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,10.0,0.11,0,0.0,2,3,0
9,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,10.0,0.11,0,0.0,2,7,0
22,7.42,7.0,7.0,7.17,7.08,7.0,9.33,8.67,10.0,0.1,0,0.0,1,0,0
0,7.0,6.75,6.67,6.83,7.08,6.83,10.0,10.0,10.0,0.11,0,0.0,3,2,0
9,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,10.0,0.11,0,0.0,2,2,0
28,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10.0,0.11,0,0.0,1,0,0
33,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6.0,0.12,1,0.0,2,5,0
20,7.17,6.75,6.58,6.75,6.83,6.75,10.0,10.0,10.0,0.13,0,0.0,2,3,0
9,7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,10.0,0.11,2,0.0,2,15,0
0,7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,0.0,0,0.0,2,3,0
9,7.33,7.0,6.83,7.17,7.17,7.17,9.33,9.33,9.33,0.1,1,0.0,2,2,0
20,7.33,7.0,6.67,7.0,6.92,6.92,9.33,9.33,10.0,0.15,4,0.0,3,5,0
10,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10.0,10.0,0.1,0,0.0,3,1,0
33,7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10.0,0.12,1,0.0,2,5,0
20,7.08,7.0,7.0,7.25,7.33,7.25,8.67,8.67,10.0,0.12,1,0.0,2,11,0
25,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,0.0,7,0.0,2,9,0
12,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10.0,6.67,0.0,0,7.0,2,0,0
20,6.67,6.33,6.42,6.83,7.0,6.92,10.0,10.0,10.0,0.0,0,0.0,3,0,0
9,6.42,6.5,6.5,7.33,6.33,6.92,10.0,10.0,10.0,0.12,0,0.0,3,4,0
20,7.17,6.58,6.58,7.0,7.25,6.58,9.33,9.33,10.0,0.13,0,0.0,2,14,0
9,7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,8.67,0.11,0,0.0,2,8,0
9,6.17,6.5,6.5,7.17,7.0,6.83,10.0,10.0,10.0,0.11,0,0.0,3,5,0
33,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,0.0,0,0.0,2,0,0
33,7.5,7.33,7.33,7.58,7.67,7.25,8.0,8.0,8.0,0.0,0,0.0,1,3,0
20,7.42,7.0,6.83,7.08,6.92,6.83,7.33,10.0,10.0,0.16,2,0.0,3,4,0
13,7.33,7.0,6.5,6.08,7.58,6.33,9.33,10.0,9.33,0.12,4,0.0,3,26,0
20,7.08,6.83,6.83,7.17,7.17,7.08,10.0,7.33,10.0,0.12,0,0.0,2,12,0
11,6.83,6.83,6.67,6.83,7.0,6.83,9.33,8.67,10.0,0.11,0,0.0,2,7,0
26,6.83,6.5,6.5,6.92,6.75,7.0,9.33,10.0,9.33,0.12,0,0.0,2,2,0
0,7.17,7.0,6.83,7.5,7.17,7.0,8.0,8.0,10.0,0.11,0,1.0,2,6,0
9,7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,8.0,0.11,0,0.0,2,15,0
9,6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,10.0,0.12,0,0.0,3,10,0
20,7.5,7.25,6.92,7.0,7.17,6.83,8.0,8.0,10.0,0.11,4,0.0,2,20,0
20,7.17,6.92,6.67,6.83,7.25,7.75,10.0,6.0,10.0,0.11,0,0.0,2,20,0
20,7.25,6.83,6.67,7.08,7.17,6.83,10.0,6.67,10.0,0.12,0,0.0,3,8,0
20,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10.0,0.13,23,0.0,1,29,0
20,7.0,6.92,6.75,6.92,7.17,6.83,10.0,6.67,10.0,0.14,15,0.0,2,7,0
20,7.08,6.75,6.58,7.0,7.0,6.75,8.67,8.67,10.0,0.17,0,0.0,3,6,0
20,7.33,6.75,6.67,7.25,7.5,7.0,10.0,5.33,10.0,0.12,0,0.0,2,30,0
9,6.75,6.5,6.17,7.0,7.25,6.75,8.0,10.0,10.0,0.11,0,0.0,3,8,0
9,6.75,6.67,6.17,7.17,7.0,6.58,8.0,10.0,10.0,0.11,0,0.0,3,10,0
20,7.08,7.0,6.83,7.5,7.33,6.83,8.0,7.33,10.0,0.12,0,0.0,2,7,0
33,7.5,7.25,7.0,7.25,7.42,7.33,8.0,8.67,6.67,0.0,1,0.0,0,2,0
9,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10.0,8.67,0.11,1,0.0,2,1,0
20,7.0,6.58,6.67,6.83,7.08,6.83,10.0,6.67,10.0,0.14,3,0.0,2,11,0
20,6.92,6.42,6.17,7.33,7.25,6.75,10.0,6.67,10.0,0.13,0,0.0,3,27,0
20,7.67,7.0,7.17,7.58,7.33,7.33,10.0,2.67,10.0,0.12,0,0.0,2,19,0
33,7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,6.67,0.0,9,0.0,3,17,0
0,7.25,6.58,6.58,7.0,7.0,6.42,8.0,8.0,10.0,0.11,0,1.0,2,0,0
11,7.0,7.17,6.83,7.17,7.0,7.17,8.0,8.0,8.0,0.11,1,0.0,2,16,0
20,7.08,7.08,6.92,7.08,6.92,6.92,8.0,8.0,8.0,0.0,1,0.0,3,1,0
3,8.0,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,0.0,0,0.0,1,15,0
33,6.92,6.92,6.92,7.5,7.58,7.17,6.67,6.67,9.33,0.11,5,0.0,2,9,0
10,6.92,6.75,7.08,7.17,7.33,6.67,10.0,5.33,8.67,0.08,1,0.0,3,0,0
4,6.33,6.5,6.33,6.83,6.33,6.5,10.0,6.67,10.0,0.11,0,0.0,2,7,0
20,6.92,6.92,6.92,6.92,7.17,7.0,10.0,2.67,10.0,0.12,4,0.0,2,24,0
20,6.5,6.67,6.42,7.17,7.33,6.5,8.0,6.0,10.0,0.11,0,0.0,2,0,0
20,6.92,7.0,6.83,6.92,7.42,6.92,6.0,6.0,10.0,0.12,0,0.0,2,1,0
0,7.0,7.0,6.83,7.0,7.33,6.83,6.0,6.0,10.0,0.11,0,1.0,2,55,0
11,6.67,6.5,6.17,6.67,6.83,6.17,8.0,8.0,8.0,0.1,0,0.0,2,4,0
11,7.0,6.17,6.17,6.67,6.5,6.17,8.0,8.0,8.0,0.1,0,0.0,2,3,0
11,7.0,6.33,6.17,6.5,6.67,6.17,8.0,8.0,8.0,0.1,0,0.0,2,4,0
20,7.08,6.83,6.25,7.42,7.25,6.75,10.0,0.0,10.0,0.11,0,0.0,3,20,0
10,6.75,6.58,6.42,6.67,7.08,6.67,9.33,6.0,6.0,0.14,8,0.0,0,16,0
22,7.25,6.58,6.33,6.25,6.42,6.08,6.0,6.0,6.0,0.13,1,0.0,2,5,0
9,7.5,6.67,6.67,7.67,7.33,6.67,8.0,1.33,1.33,0.1,0,0.0,2,4,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0,0.0,2,2,0
